[2025-04-10 17:11:10,403] INFO: UDP LISTENER listening on 127.0.0.1:8581 for UDP livestream.
[2025-04-10 17:11:18,873] INFO: User an08 logged out
[2025-04-10 17:15:35,553] INFO: User an08 logged in successfully
[2025-04-10 17:15:35,563] INFO: Logged in as: an08
[2025-04-10 17:15:36,265] INFO: User 'an08' logging in (authenticated mode).
[2025-04-10 17:15:38,293] ERROR: Unable to connect to Tracker: [WinError 10061] No connection could be made because the target machine actively refused it
[2025-04-10 17:15:38,293] INFO: P2P SERVER listening on 127.0.0.1:6239
[2025-04-10 17:15:38,293] INFO: UDP LISTENER listening on 127.0.0.1:6240 for UDP livestream.
[2025-04-10 17:16:03,134] INFO: Channel '5' deleted by an08
[2025-04-10 17:16:10,931] INFO: Channel 'cs2' created by an08 (is_private=True)
[2025-04-10 17:16:14,943] INFO: User an08 logged out
[2025-04-10 17:16:21,950] INFO: User an09 logged in successfully
[2025-04-10 17:16:21,953] INFO: Logged in as: an09
[2025-04-10 17:16:22,736] INFO: User 'an09' logging in (authenticated mode).
[2025-04-10 17:16:24,781] ERROR: Unable to connect to Tracker: [WinError 10061] No connection could be made because the target machine actively refused it
[2025-04-10 17:16:24,783] INFO: P2P SERVER listening on 127.0.0.1:6275
[2025-04-10 17:16:24,783] INFO: UDP LISTENER listening on 127.0.0.1:6276 for UDP livestream.
[2025-04-10 17:16:29,463] INFO: Sending message: 123
[2025-04-10 17:16:31,603] INFO: Sending message: 1413245
[2025-04-10 17:16:33,093] INFO: Sending message: 14534
[2025-04-10 17:16:35,183] INFO: User an09 requested to join private channel 'cs2'
[2025-04-10 17:16:43,103] INFO: User an09 logged out
[2025-04-10 17:16:46,833] INFO: User an08 logged in successfully
[2025-04-10 17:16:46,843] INFO: Logged in as: an08
[2025-04-10 17:16:47,504] INFO: User 'an08' logging in (authenticated mode).
[2025-04-10 17:16:49,535] ERROR: Unable to connect to Tracker: [WinError 10061] No connection could be made because the target machine actively refused it
[2025-04-10 17:16:49,535] INFO: P2P SERVER listening on 127.0.0.1:6393
[2025-04-10 17:16:49,535] INFO: UDP LISTENER listening on 127.0.0.1:6394 for UDP livestream.
[2025-04-10 17:19:17,733] INFO: Channel 'cs2' deleted by an08
[2025-04-10 17:19:21,951] INFO: Channel '2' created by an08 (is_private=True)
[2025-04-10 17:19:22,063] ERROR: Polling error: Channel not found
[2025-04-10 17:19:24,058] INFO: User an08 logged out
[2025-04-10 17:19:27,110] ERROR: Polling error: Channel not found
[2025-04-10 17:19:28,091] INFO: User an09 logged in successfully
[2025-04-10 17:19:28,092] INFO: Logged in as: an09
[2025-04-10 17:19:32,173] ERROR: Polling error: Channel not found
[2025-04-10 17:19:35,855] INFO: User 'an09' logging in (authenticated mode).
[2025-04-10 17:19:37,235] ERROR: Polling error: Channel not found
[2025-04-10 17:19:37,884] ERROR: Unable to connect to Tracker: [WinError 10061] No connection could be made because the target machine actively refused it
[2025-04-10 17:19:37,885] INFO: P2P SERVER listening on 127.0.0.1:6283
[2025-04-10 17:19:37,885] INFO: UDP LISTENER listening on 127.0.0.1:6284 for UDP livestream.
[2025-04-10 17:19:42,288] ERROR: Polling error: Channel not found
[2025-04-10 17:19:44,287] INFO: Sending message: d
[2025-04-10 17:19:47,344] ERROR: Polling error: Channel not found
[2025-04-10 17:19:49,800] INFO: User an09 requested to join private channel '2'
[2025-04-10 17:19:52,403] ERROR: Polling error: Channel not found
[2025-04-10 17:19:57,459] ERROR: Polling error: Channel not found
[2025-04-10 17:20:02,511] ERROR: Polling error: Channel not found
[2025-04-10 17:20:07,575] ERROR: Polling error: Channel not found
[2025-04-10 17:20:12,628] ERROR: Polling error: Channel not found
[2025-04-10 17:20:13,978] INFO: User an09 logged out
[2025-04-10 17:20:17,684] ERROR: Polling error: Channel not found
[2025-04-10 17:20:20,944] INFO: User an08 logged in successfully
[2025-04-10 17:20:20,946] INFO: Logged in as: an08
[2025-04-10 17:20:21,699] INFO: User 'an08' logging in (authenticated mode).
[2025-04-10 17:20:22,743] ERROR: Polling error: Channel not found
[2025-04-10 17:20:23,739] ERROR: Unable to connect to Tracker: [WinError 10061] No connection could be made because the target machine actively refused it
[2025-04-10 17:20:23,741] INFO: P2P SERVER listening on 127.0.0.1:6416
[2025-04-10 17:20:23,741] INFO: UDP LISTENER listening on 127.0.0.1:6417 for UDP livestream.
[2025-04-10 17:20:27,802] ERROR: Polling error: Channel not found
[2025-04-10 17:20:32,873] ERROR: Polling error: Channel not found
[2025-04-10 17:20:37,937] ERROR: Polling error: Channel not found
[2025-04-10 17:20:42,995] ERROR: Polling error: Channel not found
[2025-04-10 17:20:48,056] ERROR: Polling error: Channel not found
[2025-04-10 17:20:53,108] ERROR: Polling error: Channel not found
[2025-04-10 17:20:58,173] ERROR: Polling error: Channel not found
[2025-04-10 17:21:03,232] ERROR: Polling error: Channel not found
[2025-04-10 17:21:08,307] ERROR: Polling error: Channel not found
[2025-04-10 17:21:13,380] ERROR: Polling error: Channel not found
[2025-04-10 17:21:18,445] ERROR: Polling error: Channel not found
[2025-04-10 17:21:23,497] ERROR: Polling error: Channel not found
